openml_id,MajorityClassSize,MinorityClassSize,NumberOfClasses,NumberOfBinaryFeatures,NumberOfFeatures,NumberOfInstances,NumberOfInstancesWithMissingValues,NumberOfNumericFeatures,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,cat_to_num,cohesiveness.mean,cohesiveness.sd,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,g_mean.mean,g_mean.sd,h_mean.mean,h_mean.sd,inst_to_attr,iq_range.mean,iq_range.sd,kurtosis.mean,kurtosis.sd,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,nr_attr,nr_bin,nr_cat,nr_cor_attr,nr_inst,nr_norm,nr_num,nr_outliers,num_to_cat,one_itemset.mean,one_itemset.sd,range.mean,range.sd,sd.mean,sd.sd,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t2,t3,t4,t_mean.mean,t_mean.sd,two_itemset.mean,two_itemset.sd,var.mean,var.sd,wg_dist.mean,wg_dist.sd,target_max,target_min,targets_q_0.25,targets_q_0.5,targets_q_0.75,targets_skewness,targets_kurtosis,name,data_table
954,476.0,55.0,2.0,1,100,531,0,99,0.1516863100935468,0.1007558592181386,2.958696887583418,0.3192338284664664,0.1902071563088512,0.01,108.8032309322034,27.411972402224848,,,875512.0177473921,1324781.802796346,2578201.044628695,16892489.83816339,,,,,5.257425742574258,1312.5704640384613,1385.381265353995,5.420952402288672,4.917779026453029,963.9649213691538,1039.7334297244663,9724.083610576923,6343.50401860061,4497.709891637711,3445.130843859372,4424.170501442307,3524.2227224221992,898.0532328076923,945.1559744669472,101,0,1,0.4923450336071696,531,1.0,100,99,100.0,0.1267252195734002,0.0333323727160921,8826.030377769232,6445.860593512807,1264.262021085256,994.6635720142558,0.9707055865001398,1.7491362071871783,0.0123778290581096,0.1022898240613608,0.1958568738229755,0.007532956685499,0.0384615384615384,4440.006448913672,3529.5334064218573,0.2213543323113717,0.0472581680830546,2578201.044628695,4811154.45756773,1.9775026983046848,0.5842080169691595,,,,,,,,no_name,no_data_table
955,99.0,52.0,2.0,0,4,151,0,0,0.0687388936789822,0.0522021559681085,1.5437107414741704,0.8342572377747546,0.0331125827814569,0.6666666666666666,56.68377483443709,10.158953439649306,0.2313719284072798,0.2246319531636877,1.572930095658573,2.8598775634860165,43.7696688741722,64.88767277681866,6.883304565917197,9.808502500709048,5.402871404864373,8.274488491648393,30.2,7.0,7.974960814950754,0.0555158594322741,1.000150754048227,4.4478,5.626071430758766,20.0,25.534290669607408,8.577262693156731,10.848162759865616,7.666666666666667,10.614455552060438,0.8333333333333334,1.1690451944500122,5,2,2,0.0666666666666666,151,0.0,3,4,1.5,0.2777777777777778,0.2149000736760829,19.166666666666668,24.36732785240652,4.649071062476384,5.156255284240713,-0.0971212968114731,1.3691814385563694,0.2148404013377926,0.2573719968255467,0.0397350993377483,0.0198675496688741,0.5,8.131868131868131,10.434312156762434,0.4159999999999999,0.1733714759260787,43.7696688741722,64.41865867649676,0.7054104880361107,0.1800873780118435,,,,,,,,no_name,no_data_table
956,72.0,34.0,2.0,0,56,106,0,0,0.0316248445785769,0.0115988609873204,1.9294978205113869,0.1368909983339423,0.5377358490566038,,0.3530181308962264,0.0546526524022907,0.0870857195184119,0.0695814675641567,0.0159261132163036,0.0134375894163114,0.1832503567464722,0.2737385456289488,0.0,0.0,0.0,0.0,1.8596491228070176,0.4338235294117647,0.4823390660013139,-0.3304401435486205,1.188353591162289,0.0130817647058823,0.0978915150498799,1.0,0.0,0.2493895671476138,0.0755407055681093,0.0205882352941176,0.1258801246342426,0.0,0.0,57,1,57,0.0006265227984684,106,0.0,0,93,0.0,0.252212389380531,0.0731078196336523,1.0,0.0,0.4262098949288101,0.0400614894179967,1.207750799844646,0.4636958591683757,0.2472848788638263,0.0334286737735463,1.6037735849056605,0.6886792452830188,0.4294117647058823,0.0977022058823529,0.1102506390728111,0.3772321428571428,0.0660142151151815,0.1832503567464722,0.0334551448518402,7.757812015248053,0.1999838533563477,,,,,,,,no_name,no_data_table
958,1980.0,330.0,2.0,0,18,2310,0,16,0.0985116007111975,0.1198540656983235,3.157774797722848,1.2881265312871617,0.0082251082251082,0.0,794.5754329004329,132.9930504865763,,,189.5391091248472,420.1662939382759,1184.990052694233,2510.3580677718583,,,,,121.57894736842104,27.380688407894738,35.62624914861224,36.21670515906581,90.2979111710132,18.216463326710524,24.87663258319981,200.6265802631579,363.9116714883924,24.63314413360675,39.29988853582493,19.49949257894737,37.90662663499397,-4.107588421052632,14.262996773379578,19,0,0,0.2222222222222222,2310,1.0,19,15,,0.0887850467289719,0.102951265998228,204.7341686842105,361.681088089588,25.314714480723207,23.96635417693849,3.142086789189253,4.770622730375065,0.0846174055940706,0.240055712151979,0.0082251082251082,0.0017316017316017,0.2105263157894736,20.994659390863525,38.59168329264506,0.162960211708993,0.1256001131405266,1184.990052694233,1511.516513877304,1.013898831532532,0.1902078138221682,,,,,,,,no_name,no_data_table
959,8640.0,4320.0,2.0,0,7,12960,0,0,-5.0505963756539104e-08,1.5726261267222307e-08,1.7077222622214985,0.3980760863203709,0.0006172839506172,,1501.8817129629629,92.00732828369463,0.0342105263157873,0.1107764383294593,0.0067461345701622,0.0228268317171493,0.2007654911644458,0.1096715450476489,0.0,0.0,0.0,0.0,1620.0,0.575,0.4450014784126831,-0.9253202036953686,0.7273261734074723,0.037065,0.1657597191720594,1.0,0.0,0.2899999999999999,0.0736277979541623,0.025,0.1118033988749894,0.0,0.0,8,1,8,0.0,12960,1.0,0,10,0.0,0.2962962962962962,0.0791694781327139,1.0,0.0,0.4470530926750503,0.0309332642298604,0.9644965707322826,0.3900034300164931,0.316613936260514,0.0904204890136202,0.0015432098765432,0.0012345679012345,0.8,0.15,0.1227129965902704,0.4208860759493671,0.0438426201303806,0.2007654911644458,0.0274081211236411,2.505268560620615,0.0468432502763025,,,,,,,,no_name,no_data_table
962,1800.0,200.0,2.0,0,5,2000,0,3,0.249822789015892,0.2026091096762923,2.6010475566519244,1.1132058016888198,0.003,0.0,895.5425,81.31235787702728,0.5727573358976386,0.3213096148330674,6498.553949698724,23504.324454526173,2353407.434874337,5764630.132251737,860.9859274879836,2033.418022749819,695.1521015423627,1628.2990502004188,333.3333333333333,1006.6428627500004,2443.653424801532,-0.5403572364202337,0.4127965242708711,708.36685756935,1721.2925336814824,2969.839272333333,7154.244887475602,1052.69973157425,2500.476169070056,901.6869906666666,2133.722485886157,256.6978218333333,580.827260593139,6,0,0,0.7333333333333333,2000,0.0,6,1,,0.125,0.1132098879224083,2713.1414505,6574.397169726271,630.9070825139264,1531.8082209368515,0.5307700883507772,0.3663418032351186,0.1069701048916402,0.1342818733815133,0.003,0.0005,0.1666666666666666,960.9828334670832,2278.142132567169,0.2305159165751921,0.1362666605166585,2353407.434874337,5764339.80921865,0.5452447649152456,0.0752924038685702,,,,,,,,no_name,no_data_table
964,24.0,12.0,2.0,1,21,36,0,16,0.1230602804587767,0.1392820497766655,1.519907988148235,0.3530422670931238,0.6111111111111112,0.0476190476190476,6.690972222222222,0.6489938030129458,,,992.169751275881,5640.8696253514445,30465.03388254418,143455.94481251997,162.21179905086993,446.798044030558,152.2274144436742,422.7461434362656,1.6363636363636365,87.30757,277.0046414921516,-0.3570783866067099,1.2748949802702445,61.196805768,185.00557187158904,314.02524,808.2965726750754,177.59224444444445,472.2276532204686,169.63164,446.0770060933874,88.98232,254.04188096367105,22,0,1,0.1633333333333333,36,11.0,21,11,21.0,0.3384615384615384,0.0955829442958622,225.04292,571.8685161720539,60.005860479252846,167.28322599302655,0.5508579326333565,0.5973697990114708,0.0687855144521519,0.2161862776045914,0.6944444444444444,0.0555555555555555,0.08,170.37633999999997,448.4929294157761,0.4483614697120159,0.1137431002082727,30465.03388254419,140577.96571982632,1.8206943001597853,0.1003768008094207,,,,,,,,no_name,no_data_table
965,60.0,41.0,2.0,15,15,101,0,0,0.1559566272696915,0.1890173752375512,0.7611227951505602,0.3740142077210004,0.1584158415841584,0.0,16.701732673267326,2.985575755666197,0.2623983515449682,0.2060457573845558,0.0735907590759075,0.085900054136675,0.438787128712871,1.0854012530591937,0.0,0.0,0.0,0.0,6.3125,0.625,0.6191391873668903,-0.1754815267141223,2.469892896283559,0.185325,0.7412999999999998,1.4375,1.75,0.5860148514851485,0.6458726691496055,0.625,1.02469507659596,0.0,0.0,16,15,0,0.1333333333333333,101,0.0,16,8,,0.5161290322580645,0.2615778616736618,1.4375,1.75,0.533367769491667,0.4057006465269422,0.3890554624245853,1.303340782930282,0.4739583333333333,0.0841666666666666,0.1584158415841584,0.0792079207920792,0.5,0.5717213114754098,0.7193932516655748,0.5011135857461024,0.1864483793092446,0.4387871287128713,0.9871013204140004,1.6073618983132922,0.3320283871945882,,,,,,,,no_name,no_data_table
969,100.0,50.0,2.0,0,3,150,0,4,0.2092224339244784,0.1199501962378471,2.279010448380773,0.0574264193952007,0.0266666666666666,0.0,67.12,5.359298511644294,0.5898157206151017,0.3419146932612417,0.5943226696495153,0.5603071918597572,1.1423228187919454,2.0571082183686595,3.221721558753249,2.0245680790555647,2.9762900261362306,2.148937465663685,37.5,1.7000000000000002,1.2754084313139324,-0.7953739972959732,0.7583578194103905,1.074885,0.6067802009789046,5.425000000000001,2.443187808308372,3.4636666666666667,1.9190179973293824,3.6125,1.919364043982624,1.85,1.8083141320025125,4,0,0,0.5,150,1.0,4,1,,0.2,0.0493229007461209,3.5750000000000006,1.65,0.9473104002482852,0.5714610798918623,0.0660341759780357,0.2988639370617243,0.0287147773948895,0.0110323574700874,0.0266666666666666,0.0133333333333333,0.5,3.469722222222222,1.905054004829488,0.32,0.0846944765756073,1.1423228187919463,1.331291095870229,0.4621899272805098,0.0562187503314075,,,,,,,,no_name,no_data_table
970,524.0,317.0,2.0,0,69,841,0,0,0.017180126536175,0.0124005007823031,2.893956600653236,0.3830779801999197,0.0832342449464922,0.0,168.19010107015458,20.445254775060977,0.1484238902503685,0.1155462716416946,5.460666436075887,13.537410787282724,50.91796848584854,174.7211759165324,4.390547753420648,13.163716628685128,4.016060453824013,12.316659200292657,12.014285714285714,7.1571428571428575,6.868613163578967,2.3253142913452103,3.630128984082674,4.998479999999997,4.579578569485074,34.4,30.42758092848362,10.12524205877357,13.369742790633518,9.2,12.729743784208472,0.8285714285714286,3.4261205871120057,70,0,0,0.0078674948240165,841,1.0,70,68,,0.125,0.0551760034222416,33.57142857142857,28.01737112732257,5.356526083946353,4.748442575873746,1.110728918783191,0.680273120614929,0.0488234358962868,0.0284087312033846,0.0832342449464922,0.0392390011890606,0.4714285714285714,9.431145685997173,12.958362044555528,0.2188448667577171,0.0599311411597129,50.91796848584856,124.96869779446948,1.8982971096848251,0.1356694845952083,,,,,,,,no_name,no_data_table
971,1800.0,200.0,2.0,0,75,2000,0,76,0.0171415653593664,0.0138096132255862,3.584956327208977,1.75807136644552e-06,0.038,0.0,336.64846875,50.71233523207266,0.1458906656885999,0.1035204543746541,0.0007167773310459,0.0009834523548198,0.0055202826306326,0.0121279607171767,0.1117699048371765,0.0589053030572922,0.0841598141070893,0.0456659836091722,26.31578947368421,0.0959872532894736,0.05310491502613,0.1125956489977016,0.6362908781610436,0.0699728871394736,0.0379501575263863,0.3819513552631579,0.1499647226849216,0.1320320890065789,0.0684633175801719,0.1262276907894736,0.0698719781685031,0.0031921710526315,0.0024792379495221,76,0,0,0.0063157894736842,2000,0.0,76,69,,0.0833333333333333,0.0002438410764108,0.3787591842105263,0.1483534649105044,0.0671079517858679,0.0320992654678386,0.5438839999849743,0.248812390997422,4.114434924115441e-06,1.2858531638960343e-06,0.038,0.025,0.6578947368421053,0.1273926608114035,0.0688820069501197,0.1527777777777777,0.0049168707235261,0.0055202826306326,0.0058788734950496,2.1034480132164544,0.1774856284066537,,,,,,,,no_name,no_data_table
973,107.0,71.0,2.0,0,12,178,0,12,0.0768676435312235,0.0522060240369253,2.3173058075119184,0.0088281094430882,0.0730337078651685,0.0,65.625,6.62579277849095,0.304957481350349,0.1908464857899189,40.5707659467767,208.403871751887,7645.500383967179,27509.281976938106,64.21452561911116,188.5902292675184,59.77978348302762,173.51459718488854,13.692307692307692,39.92980769230769,133.66988409129698,-0.0602757289264904,0.8985753453755337,25.07988969230769,82.76359274596284,148.29,462.2572358726975,69.13366292091617,205.40009623991108,63.315000000000005,185.22393743790244,28.970769230769232,77.19790028033344,13,0,0,0.1794871794871795,178,1.0,13,7,,0.2,0.0160996964954012,119.31923076923076,386.1771406246434,26.17778523132608,86.83457034141925,0.3442888859609402,0.4654434849924634,0.0061967572040432,0.0055092995276954,0.0730337078651685,0.0056179775280898,0.0769230769230769,65.07110826210827,191.5711233559107,0.32,0.0460885233932825,7645.500383967176,27498.760290089074,0.9366990324867392,0.1005866967809446,,,,,,,,no_name,no_data_table
974,81.0,51.0,2.0,0,3,132,0,0,0.0507469863253285,0.0472375576149987,1.737242289222575,0.1015198590009458,0.0303030303030303,0.0,52.625,6.138159644127375,0.0358517593822382,0.0231186879934796,0.029030765671987,0.0169725510321194,0.8419500346981262,0.1311685554327589,1.7607867320146176,0.0375559072116813,1.5783822476735865,0.0386542591267001,33.0,1.25,0.5,-0.6927393132492506,0.5532679142158348,1.4826,0.0,3.75,0.5,1.9659090909090908,0.0227272727272727,2.0,0.0,1.0,0.0,4,0,0,0.0,132,0.0,4,3,,0.2666666666666666,0.1257014948235135,2.75,0.5,0.915892852074738,0.0641905311452126,0.5473215257516847,0.3648810171677898,0.265267175572519,0.0419847328244274,0.0303030303030303,0.0303030303030303,1.0,1.83125,0.1125,0.3928571428571428,0.1000289190675142,0.8419500346981262,0.1134628730048577,0.7253916412390422,0.1033813669070475,,,,,,,,no_name,no_data_table
976,8347.0,1614.0,2.0,0,13,9961,0,12,0.0118987015922964,0.0074370846530813,4.370447659357498,0.0686880304487887,0.0014054813773717,0.0,4389.984891075193,398.513797042642,0.2324136642494163,0.1611118465328367,0.2054856967896078,0.6421891969777426,19.99735460791112,67.24612007790344,,,,,711.5,2.149122857142857,5.001086027900153,-0.0383641190203308,1.133220311042011,1.5921395711999995,3.707671409771518,8.958254642857142,23.97251721602376,2.0532722924190057,5.769328408909394,1.8363657857142852,5.130139736864938,-0.5036832142857143,0.7321640874274625,14,0,0,0.0659340659340659,9961,0.0,14,12,,0.0481099656357388,0.0047302470969606,9.461937857142855,23.420838157387543,1.7055517441171657,4.289865247880913,0.1098036218833842,0.5231775957516585,0.0032613337559988,0.0094476800346869,0.0014054813773717,0.0002007830539102,0.1428571428571428,1.8462844274480752,5.119487773467023,0.0916005291005291,0.0063724104494258,19.99735460791059,67.19925054677852,0.8163803909005427,0.0878179477671322,,,,,,,,no_name,no_data_table
977,19187.0,813.0,2.0,0,15,20000,0,0,0.0364579040838047,0.0444335364165095,2.974428183442268,0.2553794347937495,0.0008,0.0,,,0.182895922848894,0.2088340041788242,0.9493679248545752,1.150809898747022,5.344023546020948,6.2972413366326085,0.0,0.0,0.0,0.0,1250.0,2.625,0.7187952884282609,0.6968937761577465,0.6926791152022074,2.038575,0.7413,15.0,0.0,5.925465625,1.821919546588044,5.75,1.914854215512676,0.0,0.0,16,0,0,0.125,20000,0.0,16,15,,0.1019108280254777,0.0720406963686799,15.0,0.0,2.2737711454464016,0.4307987299967787,0.2902534909981797,0.4700895514281201,0.0624531226561328,0.0,0.0008,0.0006,0.75,5.841932291666668,1.917117566097495,0.1832596828697686,0.0826391003802065,5.344023546021051,2.054561793859141,,,,,,,,,,no_name,no_data_table
978,1800.0,200.0,2.0,0,215,2000,0,108,0.0247117597733053,0.0275635362629843,3.524252637219526,0.1245677941045958,0.108,0.0,108.92280859375,19.638227554393765,0.2496260700066088,0.1968692547389677,724.1860985179499,1725.1678665991856,4581.5430571304205,28058.779382923625,308.9061670678106,348.44912811285946,304.2240827859103,345.87727104376927,9.25925925925926,69.26041666666667,66.23977021722096,-0.3200812124026754,0.5393288166895035,49.47147916666666,47.52937216736205,474.6111111111111,480.6303193473847,318.27038888888893,346.74519592263925,318.1134259259259,348.94240193106043,188.0601851851852,237.6882090743855,216,0,0,0.1111972437553832,2000,1.0,216,131,,0.085240726124704,0.0172698635420299,286.5509259259259,267.6121754783495,49.581313183956304,46.185625019164064,0.027519189908685,0.4249703134101653,0.0188783467603776,0.0189143044382021,0.108,0.006,0.0555555555555555,317.9185185185185,348.0111192226217,0.1559523790897327,0.0220895538253166,4581.543057130418,5584.125415981536,3.887597958135052,0.2732882351391642,,,,,,,,no_name,no_data_table
979,3308.0,1692.0,2.0,0,39,5000,0,40,0.0046756347920636,0.0048112642653009,4.0871452695283015,0.0001902547909875,0.008,0.0,1308.8929,52.04539267956227,0.0885422824906931,0.1733092486706012,0.2270780621271947,0.515396609233401,1.7362321302364472,3.695452284067815,,,,,125.0,1.79825,0.5931170918253702,-0.1985418103040414,0.2628599639880134,1.326927,0.4338590605582203,5.160500000000001,1.9478337079551105,0.8994882000000001,1.1750430408921568,0.877375,1.163331306019099,-3.18525,0.6263978726590591,40,0,0,0.0679487179487179,5000,22.0,40,38,,0.0588235294117647,0.0012349497669819,8.345749999999999,1.5712283085013132,1.2711155969455497,0.3515493464843085,0.0354469954975545,0.1194868141571704,0.0014585049278915,0.0002954365528122,0.008,0.0072,0.9,0.8872826666666667,1.1686103534831105,0.1107266435986158,0.0026497949994282,1.7362321302364472,0.9909921183812956,1.3167471667932098,0.0822190746788052,,,,,,,,no_name,no_data_table
980,5048.0,572.0,2.0,5,63,5620,0,0,0.0112344534121968,0.0360922958904839,2.1819868595250167,1.390175512105232,0.0113879003558718,0.0,529.2021519128114,64.14296168773559,,,2.235989510011101,3.583604096643404,18.813698004839,36.94660054320208,0.0,0.0,0.0,0.0,87.8125,6.0,5.151667937637532,162.9874542218424,478.7393314411742,3.637003125,3.716414863901096,13.390625,5.016218734946214,4.911243327402135,4.2227784915451965,4.765625,5.070118459215346,0.0,0.0,64,3,0,0.0282738095238095,5620,2.0,64,29,,0.1185185185185185,0.186380738105616,13.390625,5.016218734946214,3.686292464928632,2.303884006747176,5.278017490256569,11.161111914945508,0.1241265203706268,0.1883542793294218,0.0113879003558718,0.0051601423487544,0.453125,4.778145388493476,4.756955274242546,0.2098574497715137,0.2141722347497519,18.81369800483901,14.952573922455109,2.931182772210592,0.1673066858242493,,,,,,,,no_name,no_data_table
983,844.0,629.0,2.0,0,8,1473,0,0,0.0315977997238695,0.0434445705718539,1.6288736914132544,0.9841619176711812,0.0061099796334012,3.5,222.59292260692465,32.41227963333761,0.1320481192684297,0.1324379082530092,0.1239747942601185,0.8498749068293718,4.21767227773022,16.300750968539834,1.7496052232123938,7.42294630639732,1.692003461930713,7.17856273033393,163.66666666666666,1.3333333333333333,3.009787954227301,3.2280596130265287,11.878388258526895,0.6589333333333333,2.1707769538875734,4.5,11.653073313382132,2.281134494983782,7.586022729806465,2.111111111111111,7.498147919467995,0.8888888888888888,3.771236166328253,9,3,7,0.0326797385620915,1473,0.0,2,9,0.2857142857142857,0.225,0.2190436842606479,3.611111111111111,8.13951067245004,0.9406304024120844,1.8785470140539848,1.189155803760808,1.9601035318710696,0.28796977124183,0.179168581406258,0.0122199592668024,0.0013577732518669,0.1111111111111111,2.1715003138731954,7.465282982865377,0.3663220088626293,0.1989672498501879,4.21767227773022,15.890929148350576,1.9416364961006567,0.2723124182688832,,,,,,,,no_name,no_data_table
987,420.0,80.0,2.0,0,21,500,0,20,0.0468753699760851,0.0808679359651958,2.710771647252996,0.6323359318098837,0.044,0.1,125.3745,11.169501568134594,0.1460332182488309,0.1284050209154671,1.831943441878042,16.10524594006334,597.7147916783966,3529.598967491624,6.937160618428961,31.49999755793305,3.649345753187039,13.224981698114648,22.727272727272727,7.881857142857145,42.06726968998783,10.077316661069917,16.048252282850513,5.8245000000000005,31.25101431603848,18.670571428571428,84.07769386434325,8.984981714285714,42.35928985270351,8.875142857142857,42.37222754223286,0.6511428571428571,2.8469485949909616,22,0,2,0.0201680672268907,500,0.0,20,33,10.0,0.141025641025641,0.0753447088039215,18.01942857142857,83.83288916377758,4.796815540196599,24.32300250689263,2.437845460563885,2.096447104381429,0.0514131491040746,0.2122882387116262,0.07,0.002,0.0285714285714285,8.901914285714286,42.37419065394733,0.2433203631647211,0.080093612026924,597.7147916783968,3528.298230759171,1.6712362390792,0.1056826949627147,,,,,,,,no_name,no_data_table
988,41.0,26.0,2.0,0,14,67,0,9,0.2508776244846282,0.1757049664259428,1.6954872988952994,0.60763434695012,0.2238805970149253,0.0714285714285714,23.26492537313433,4.982332535504475,0.4585481435877077,0.3269358964025124,40682937.318854585,358357185.1560648,558201660.0460485,2135847062.9798656,2016.443605703089,5385.982642684996,795.9750661387034,2148.309415978098,4.466666666666667,6155.9375,16176.981421014038,15.079346868549075,15.66600514749293,2823.797025,7501.686663490215,45346.0,116030.49382985492,5723.597947761194,14737.814005232409,2238.125,5940.841846910251,134.6875,371.25960705863673,15,1,1,0.5083333333333333,67,0.0,14,14,14.0,0.2777777777777778,0.151584633973503,45211.3125,115691.66046909272,8840.134772246463,22628.68214762417,3.2218972409723614,2.026500151238938,0.0725864759673215,0.1451363384164499,0.2388059701492537,0.0149253731343283,0.0625,2936.263719512195,7747.078057974176,0.4026548672566372,0.1565550885375298,558201660.0460482,1580432140.077587,0.8427716102067906,0.4091550770370783,,,,,,,,no_name,no_data_table
991,1210.0,518.0,2.0,0,5,1728,0,0,-4.96666777765976e-08,8.332186795708152e-09,1.792481250360578,0.2273254005655569,0.0034722222222222,,246.5150462962963,11.83727511319884,0.0458333333333336,0.1240510195934928,0.0090330052113492,0.0249735691952253,0.2006369426751585,0.107251991016328,0.0,0.0,0.0,0.0,288.0,0.53125,0.375,-0.981504917362808,0.4161845531210706,0.0,0.0,1.0,0.0,0.28125,0.0416666666666666,0.0,0.0,0.0,0.0,6,0,6,0.025,1728,0.0,0,10,0.0,0.2857142857142856,0.0422577127364258,1.0,0.0,0.4475391490012304,0.0192014662332673,0.985996360255074,0.2236026385812024,0.2912565141864504,0.0456699758429322,0.0092592592592592,0.0075231481481481,0.8125,0.1358381502890173,0.0693641618497109,0.4098360655737704,0.0229222785363869,0.2006369426751585,0.0173711638679782,2.1750959861603367,0.0362744821281392,,,,,,,,no_name,no_data_table
994,628.0,218.0,2.0,0,17,846,0,5,0.0865560062330186,0.0801798937130782,3.0929297541798166,0.1578118437198799,0.0212765957446808,0.0,308.309988179669,36.92311477321588,0.4070565349191193,0.3424769404750055,278.44615465072445,851.953434293554,2025.588978648798,8224.542093947202,113.8386708485472,101.74809481733128,111.36287191706428,96.84180561070296,47.0,34.56944444444444,61.11337135600303,5.096476538120268,15.12629136474275,21.168233333333333,31.89893406246009,198.88888888888889,227.40838850710563,117.6349487785658,106.38822560976683,111.55555555555556,92.85629138444632,78.38888888888889,63.11906478924796,18,0,0,0.392156862745098,846,0.0,18,8,,0.1139240506329113,0.0286955502143756,120.5,188.8819270151096,22.770839172096306,39.94658309531972,1.0378871009079125,1.6937191094945223,0.0245297741916046,0.0184165434031099,0.0212765957446808,0.0011820330969267,0.0555555555555555,114.9032152230971,100.6629073063975,0.2019516334323292,0.0398384898308298,2025.5889786487985,7298.497058744341,0.9872114314637708,0.1485048823037389,,,,,,,,no_name,no_data_table
995,1800.0,200.0,2.0,0,46,2000,0,47,0.0179351402150695,0.0172367317685225,3.584956357913958,1.5181979505843853e-06,0.0235,0.0,460.3435625,57.50352927156242,0.257767348519711,0.2129722788295132,386.544603552051,828.0089360462304,2910.438618563158,7370.016572323952,76.10954925369354,100.61616211219942,59.27453951992373,97.41204770753949,42.5531914893617,56.50728720212767,51.86985377864943,0.7268302798514993,1.4168756836384908,40.98755704255532,37.670969908942645,221.2252379361703,207.45851053182733,88.6364294204149,105.16803471828798,83.48502914893616,103.6820340817505,13.034599617021277,49.82700291654951,47,0,0,0.1267345050878816,2000,0.0,47,40,,0.0833333333333333,0.0002433241277446,208.19063831914897,186.03906121932724,40.12545292131791,36.45073279571317,0.7896442252998638,0.486930643770784,5.673782607225177e-06,7.843530016749686e-06,0.0235,0.0065,0.2765957446808511,84.67692959725177,104.00831986648669,0.1527777777777778,0.0079001305385027,2910.438618563157,3886.029216368586,1.6505206479110517,0.2124772884843624,,,,,,,,no_name,no_data_table
996,138.0,76.0,2.0,0,8,214,0,9,0.0864606998367464,0.0695825458699004,2.0168573913192267,0.620017868913917,0.0420560747663551,0.0,96.57593457943923,10.95413985092551,0.2276984293823719,0.1829920785760934,0.1128639403128184,0.1787818686941152,0.7004470770184158,1.0172597067643352,10.862900927816517,23.657160832679832,10.838965482294338,23.661443372868103,23.77777777777778,0.5747372222222225,0.5046039377268519,9.53268473702325,16.631806755353345,0.2959047209999997,0.275539848952288,14.26377,23.725677360532828,11.265851609553478,23.47275568836268,11.289186666666668,23.50211122758124,9.75235,22.815692515295257,9,0,0,0.0555555555555555,214,0.0,9,8,,0.225,0.1232956168643507,4.511419999999999,3.305210378720241,0.6895407776407763,0.503093596771605,1.6294993485603522,2.2811608317721475,0.0089613437159666,0.0099656820176665,0.0420560747663551,0.0233644859813084,0.5555555555555556,11.25992398290598,23.500829630430417,0.3512747875354107,0.1148097204955987,0.7004470770184156,0.8003105770758266,0.5703512066863674,0.2312183717915391,,,,,,,,no_name,no_data_table
997,337.0,288.0,2.0,0,3,625,0,0,-6.250002346150688e-08,0.0,2.321928094887362,0.0,0.0064,0.0,241.808,24.13086849043283,0.0,0.0,0.0,0.0,2.003205128205128,0.0,2.605171084697352,0.0,2.1897810218978107,2.5639502485114184e-16,156.25,2.0,0.0,-1.3054356480000002,0.0,1.4826,0.0,5.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,4,0,0,0.0,625,0.0,4,0,,0.2,2.847661973129784e-17,4.0,0.0,1.4153462926807447,0.0,0.0,0.0,0.1987179487179487,0.0,0.0064,0.0064,1.0,3.0,0.0,0.32,0.0,2.003205128205128,0.0,0.7709907678719828,0.0462398651438339,,,,,,,,no_name,no_data_table
1004,500.0,100.0,2.0,0,59,600,0,60,0.1076585414146792,0.0909986709699805,2.999998931305341,5.803663949711227e-06,0.1,0.0,104.17817708333334,17.967042866315616,0.4556496865771257,0.2730157862840051,55.664093774093885,56.50556476230215,109.32034166019766,618.8679826355238,,,,,10.0,15.669395833333333,7.760117655741885,-0.5708726801133933,0.5960082098268036,11.591077995,5.7271524831322855,52.82164,6.449145338756662,30.092165470388885,0.748788644031873,30.034975,0.7952112636093547,7.978913900000001,7.529778005764765,60,0,0,0.4333333333333333,600,7.0,60,26,,0.125,0.0001523038874616,44.84272610000001,13.220858107938373,9.75169124434806,3.80341410436168,0.0338348649135175,0.2897093619494241,3.5879448952356275e-06,4.029997436180879e-06,0.1,0.0466666666666666,0.4666666666666667,30.07654410648148,0.5950707709066212,0.21875,0.0231835562581499,109.32034166019768,74.9906795863229,2.0146921507834965,0.2298076941549018,,,,,,,,no_name,no_data_table
