MajorityClassSize,MinorityClassSize,NumberOfClasses,NumberOfBinaryFeatures,NumberOfFeatures,NumberOfInstances,NumberOfInstancesWithMissingValues,NumberOfNumericFeatures,attr_conc.mean,attr_conc.sd,attr_ent.mean,attr_ent.sd,attr_to_inst,cat_to_num,cohesiveness.mean,cohesiveness.sd,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,g_mean.mean,g_mean.sd,h_mean.mean,h_mean.sd,inst_to_attr,iq_range.mean,iq_range.sd,kurtosis.mean,kurtosis.sd,mad.mean,mad.sd,max.mean,max.sd,mean.mean,mean.sd,median.mean,median.sd,min.mean,min.sd,nr_attr,nr_bin,nr_cat,nr_cor_attr,nr_inst,nr_norm,nr_num,nr_outliers,num_to_cat,one_itemset.mean,one_itemset.sd,range.mean,range.sd,sd.mean,sd.sd,skewness.mean,skewness.sd,sparsity.mean,sparsity.sd,t2,t3,t4,t_mean.mean,t_mean.sd,two_itemset.mean,two_itemset.sd,var.mean,var.sd,wg_dist.mean,wg_dist.sd,did
58,42,2,0,49,100,0,50,0.03254943988017532,0.018438966716903368,2.0,0.0,0.5,0.0,10.01625,1.0027825869382987,0.0844679578266604,0.07061985802805185,0.08446796400485482,0.07061986400955829,1.0000000722281224,0.7783935694940789,,,,,2.0,1.697369365,0.11095651735682145,-1.188811113309664,0.19758375690542582,1.253888994204,0.08421125996519889,1.7184087800000003,0.2103957155605996,-6.800000003616414e-09,2.8886830554687673e-08,0.015134419999999999,0.11170617169721901,-1.7029083,0.12947253633489147,50,0,0,0.0032653061224489797,100,1.0,50,1,,0.25,0.0,3.42131708,0.21933228093752816,1.00000003611406,3.208785944756071e-08,-0.0074264814627666735,0.19207446329779146,0.0,0.0,0.5,0.38,0.76,0.003475030666666664,0.04905373163050932,0.375,0.03812723977121961,1.0000000722281224,6.417572099119371e-08,2.893418665824127,0.10320380838913575,922
4753,3888,2,0,3,8641,0,3,0.045404196982676066,0.0861495801410904,3.4408406548822352,1.762057254667134,0.0004629093854877908,0.3333333333333333,3485.6551325078117,467.9577833665079,0.16585906623191332,0.3105042503234763,0.6430143966912192,1.3463433229516122,166.3604820770736,371.0141860966657,,,,,2160.25,8.817440000000001,18.242462254120195,-0.6912125990394751,0.5004986052402078,6.17829072,12.721364422789106,34.6752,73.42750142283202,10.91142610808934,22.370327128821174,10.27466,21.004104976599216,0.1752,0.3996063062565455,4,1,1,0.1,8641,0.0,3,3,3.0,0.06451612903225805,0.0928111808716504,34.5,73.02802946814326,6.240545076332979,12.62022579172663,0.15350170625802803,0.8868597040986363,0.12501925249503465,0.2499485851148025,0.0005786367318597385,0.0001157273463719477,0.2,10.389660516875615,21.219526834151765,0.1318181818181818,0.13607882808177935,166.3604820770734,371.0004070966158,0.5760260030041123,0.09086946923223363,923
65,65,2,0,0,130,0,1,,,2.3219280948873626,,0.007692307692307693,0.0,64.5,0.0,,,,,,,0.5684925629792106,,0.4783891678977698,,130.0,0.511,,-1.2836111301804705,,0.33877409999999997,,0.996,,0.6429384615384616,,0.715,,0.116,,1,0,0,,130,0.0,1,0,,0.2,0.0,0.88,,0.2716301564997808,,-0.3423440473756888,,0.001245847176079735,,0.007692307692307693,0.007692307692307693,1.0,0.6705256410256408,,,,0.07378294192009541,,0.186753500440627,0.032822655105116734,924
175,148,2,0,3,323,0,4,0.1477533001229903,0.10945421050594685,2.564403863871691,0.041047844331860706,0.01238390092879257,0.0,151.7058823529412,8.98842143809741,0.255754858425617,0.32889680304734303,109.21309927168905,119.38042149827918,700.3418387438062,634.4453862922148,,,,,80.75,31.60886875,11.87575220885205,-0.6330379385014264,0.33629205279436575,23.252941985699998,8.616677305566675,67.018216,45.40163058369381,20.309022187306503,40.4001483575004,23.07650775,46.28622389642067,-29.668655,29.848426238668296,4,0,0,0.16666666666666666,323,1.0,4,1,,0.16666666666666666,0.029337873851672646,96.686871,26.530454637514186,24.762093042673044,10.781501867539008,-0.14894702491582693,0.3083036241312733,0.03510004949030839,0.07006350599097486,0.01238390092879257,0.009287925696594427,0.75,21.936746064102564,43.700636800869134,0.2777777777777778,0.05526295453464501,700.3418387438071,554.3512669661827,0.5394386277144776,0.09028290202731096,925
255,245,2,0,24,500,0,25,0.012554632233823037,0.002570753677080565,2.8073203201603487,0.0,0.05,0.0,90.951,9.420110520287373,0.03801194289355671,0.028773177439502872,0.03801194531588415,0.02877317915221369,1.0000000639441715,0.23822490279293276,,,,,20.0,1.70699416,0.045137590607824685,-1.187785300522102,0.06008184817246731,1.2697795306559998,0.03542542541104273,1.73748448,0.04713400048365653,-1.2799999998236446e-09,1.494300282306265e-08,-0.010551399999999999,0.04413915844849861,-1.7311208,0.058664066007224555,25,0,0,0.0,500,0.0,25,0,,0.14285714285714282,0.000992583333970931,3.4686052800000002,0.06187143762372636,1.000000031972085,1.2802334290361543e-08,0.017723247581352006,0.06269926943285768,0.0,0.0,0.05,0.048,0.96,-0.005201093200000004,0.017071277753647467,0.24489795918367346,0.011007517852222258,1.0000000639441715,2.5604669368972707e-08,1.985047636529882,0.08704043831767931,926
25,17,2,0,14,42,0,15,0.16047755591794138,0.15095961030198765,1.5609869056838623,0.02484611934125482,0.35714285714285715,0.0,11.80952380952381,1.6447528576761659,0.4149164166432041,0.30523181903812374,1.2817257341961175,3.2055798317534436,29.03309097948124,110.86341056915087,5.072758275247783,8.848440039657062,4.668434190753919,7.768769670193764,2.8,3.171666666666667,8.167569070648225,-0.7609173502528166,0.3475062043126444,2.218958,5.7465585471619445,10.233333333333333,22.876427876330524,5.50031746031746,10.061623814401376,5.333333333333334,9.369892259379558,2.3666666666666667,3.5844239757728484,15,0,0,0.43809523809523815,42,7.0,15,2,,0.33333333333333337,0.06175472994669742,7.866666666666666,19.321626176262654,2.1019814982079787,5.1354612493502225,-0.02961793779084457,0.3036926618200815,0.02731008399276131,0.009693236220130307,0.35714285714285715,0.023809523809523808,0.06666666666666667,5.33,9.34471602923002,0.4444444444444444,0.1332525986402916,29.033090979481226,110.0608255577048,1.2237773324166779,0.14393476384626908,927
25,21,2,0,2,46,0,0,0.03370684629340539,0.022815821845091417,1.1408568728601376,0.3822128233279798,0.06521739130434782,0.5,15.945652173913043,1.1166828897804884,0.28128572773852406,0.35905165410498513,0.23953301127214174,0.2660204339164478,6.96159420289855,13.207219564857382,1.8336298173796608,2.6013599785258292,1.3273516615793226,1.7373823848308134,15.333333333333334,3.0,3.366501646120693,-1.5389753506325736,0.5503026403386418,1.8532499999999998,2.806516504494495,6.25,9.215023964519391,2.619565217391304,3.327838886907668,2.25,2.6299556396765835,0.5,0.5773502691896257,3,1,1,0.16666666666666666,46,0.0,2,0,2.0,0.4285714285714285,0.16059234129003597,5.75,8.845903006477066,1.7370501083649437,2.2932512942480847,0.14163397242193032,0.332945044381072,0.28177196804647786,0.2277247466925479,0.08695652173913043,0.021739130434782608,0.25,2.455357142857143,3.015884111299556,0.5,0.09223131928520185,6.961594202898551,13.18958887947327,0.5074496614728963,0.05286021008363259,928
35,35,2,0,2,70,0,3,0.5857363456883196,0.11046604996210092,1.9994110647387553,0.0,0.04285714285714286,0.0,33.642857142857146,1.3808809862318498,0.9759747537372597,0.013877004892882176,0.9947224031151759,0.08641387268663617,1.02536748147276,1.7346469219366727,,,,,23.333333333333332,1.409235,0.1197472342843457,-0.4262022728280317,0.083400416904011,1.0349116329999999,0.09360774851748697,2.700013333333333,0.19685364343423595,0.04253442857142856,0.00933143562680163,0.047645,0.03968832573944132,-2.0597666666666665,0.11303819280815369,3,0,0,1.0,70,3.0,3,1,,0.25,0.007460470969529896,4.75978,0.29905389865373777,1.0104964850965912,0.07997813838976912,-0.0060538382621305705,0.02442344727449929,0.0,0.0,0.04285714285714286,0.014285714285714285,0.3333333333333333,0.07033134920634922,0.009237964669344028,0.375,0.16811643298990891,1.0253674814727605,0.16014759199338266,0.3267336623177674,0.07997944685566599,929
348,314,2,0,2,662,0,3,0.012652665148774328,0.0005740649358088746,2.999980208063812,0.0,0.004531722054380665,0.0,330.40256797583083,0.5239579882355416,0.03622819147510367,0.030393743397057683,1.0498000344233531,0.4014296803703436,84.54078738822771,121.01044502764366,22.097575031264558,15.67590753674045,20.5346815416741,14.15022715208774,220.66666666666666,10.479839416666664,9.383289054031604,0.01407181725770664,0.09571420114408002,7.8230777701999985,7.040124750556626,47.535539,39.9595902721695,23.43600764400806,16.984465979649205,23.060032833333334,16.270795856450402,4.107782,1.6577392960284798,3,0,0,0.0,662,0.0,3,3,,0.125,0.000668165964448181,43.42775700000001,38.79739858765337,7.497684313367773,6.518303152505244,0.11516439036530117,0.4321988851519894,0.0,0.0,0.004531722054380665,0.0030211480362537764,0.6666666666666666,23.271343637353436,16.656816741130744,0.21875,0.00935228957564053,84.54078738822771,120.99545145944525,0.3649496280794774,0.07185897437050817,931
56,44,2,0,49,100,0,50,0.030884793504309963,0.011449246738538896,2.0,0.0,0.5,0.0,10.73375,0.9212017636728337,0.08460731920685577,0.08243928351169708,0.08460732354559153,0.08243928832445463,1.0000000495647987,0.8351373392749293,,,,,2.0,1.6214290250000003,0.15646503219850175,-1.0465644785260377,0.5137554425047217,1.209920534172,0.1385448582690653,1.85064964,0.3883370564126678,-1.400000000056912e-09,2.6726887792779993e-08,-0.04267365,0.10530601137589682,-1.7137939800000002,0.13149891495424001,50,0,0,0.007346938775510205,100,1.0,50,3,,0.25,0.0,3.56444362,0.39272508222792984,1.0000000247823986,3.440322496355027e-08,0.1024816327040421,0.2747021029349197,0.0,0.0,0.5,0.37,0.74,-0.022165393333333328,0.05320686493917567,0.375,0.038450258366988746,1.0000000495647987,6.880645170499801e-08,2.7996742228786475,0.11172262469335129,932
136,114,2,0,24,250,0,25,0.020691989757955973,0.008214057321780734,2.5848699190400284,0.0,0.1,0.0,49.1035,5.112797108932491,0.07063513134925725,0.11908363157169163,0.07063513560050622,0.11908363809249792,1.0000000606883084,0.691429055165987,,,,,10.0,1.6549299400000002,0.14216729554309568,-0.9692085970136668,0.7300915318239588,1.225824325068,0.11358203278136489,1.96084756,0.6075480010691253,6.399999990591711e-10,2.421239352298062e-08,-0.02943746,0.07829406217852666,-1.7448230800000002,0.16688907961974825,25,0,0,0.02666666666666667,250,0.0,25,3,,0.16666666666666663,0.0018919350793616101,3.7056706399999997,0.672760250887335,1.0000000303441534,2.1210109202035656e-08,0.12161894410825452,0.30971133681730484,0.0,0.0,0.1,0.08,0.8,-0.020695596800000007,0.04833875831974239,0.27777777777777773,0.01935133534689525,1.0000000606883086,4.2420219886833344e-08,1.9076317077328862,0.10142647009529204,933
900,256,2,0,4,1156,0,1,0.03419845275139902,0.08082317156318466,2.652916439879933,1.562918277189732,0.004325259515570935,4.0,163.74783737024222,8.849671691194365,0.028809871527437428,0.03524949805553839,0.048007962781072104,0.39521433305242015,54.72180690140103,327.94027285498885,0.0,0.0,0.0,0.0,231.2,0.39722222222222225,2.053635954817853,13.182530830824284,12.135222812231406,0.16473333333333331,0.7541322669134373,21.702777777777776,124.2166666666667,0.5522755670895813,2.81131740026836,0.1111111111111111,0.5086552454562506,0.0,0.0,5,2,4,0.0,1156,0.0,1,34,0.25,0.10638297872340426,0.12443569932979409,21.702777777777776,124.2166666666667,1.4757435689030112,7.3515470899060755,3.6323475866897175,1.0604373525317676,0.2234162857626545,0.25312749929360745,0.031141868512110725,0.0008650519031141869,0.027777777777777776,0.15601585014409214,0.7734237447833954,0.2178988326848249,0.15718689744202619,54.72180690140102,327.9315866408565,2.112575815434811,0.05017332294848367,934
140,110,2,0,9,250,0,10,0.027921517593543253,0.04085313183511649,2.5848699190400284,0.0,0.04,0.0,72.614,5.178236721333689,0.10509202362759917,0.15232592117914584,0.10509202927972171,0.15232592722210098,1.0000000618019615,0.5807916693607967,,,,,25.0,1.7111439000000002,0.08186797657850317,-1.1964936421348993,0.10875126935738556,1.26220980501,0.07686502232492422,1.7490442000000002,0.13454091500754212,-5.199999999039306e-09,1.3339998334897442e-08,0.009320100000000005,0.09296730590965838,-1.7345433,0.14543420382813055,10,0,0,0.044444444444444446,250,0.0,10,0,,0.16666666666666663,0.0019015307541661152,3.4835874999999996,0.21441627097217011,1.00000003090098,1.9178596793930387e-08,0.0052446268469803796,0.11676281094051984,0.0,0.0,0.04,0.036,0.9,-0.0029774533333333346,0.030985819126175138,0.2777777777777778,0.02084798949162995,1.0000000618019615,3.835719504683501e-08,1.1860239579903307,0.08126536936643708,935
272,228,2,0,9,500,0,10,0.03357297931082741,0.056422392189993564,2.807320320160349,4.681111291435602e-16,0.02,0.0,161.5285,16.123668802145577,0.14372681761326478,0.26140404542422735,0.14372682402317366,0.2614040570934546,1.0000000432164935,0.9352592705681934,,,,,50.0,1.594115125,0.19484780899814727,-0.7726223412929935,0.8660768912051748,1.16929363215,0.1806046925283073,2.1384102999999994,0.823404263108826,5.3999999998666225e-09,1.3268174119599134e-08,-0.043006850000000006,0.12858432496183844,-1.8064742000000003,0.20564137900875454,10,0,0,0.17777777777777778,500,0.0,10,2,,0.1428571428571428,0.0009968895725584544,3.9448844999999997,0.8501241747566125,1.0000000216082465,9.388495956247605e-09,0.1582107069969068,0.4599523703950751,4.0160481283205506e-07,1.2699859278349108e-06,0.02,0.014,0.7,-0.023920330333333316,0.08332276036166873,0.24489795918367346,0.018365492290854817,1.000000043216494,1.877699227422673e-08,1.0838616313905152,0.09456309018425134,936
282,218,2,0,49,500,0,50,0.017811097348022067,0.029659510733529917,2.807320320160349,4.485978453382215e-16,0.1,0.0,54.091,4.283642148348789,0.040094472815964614,0.05833393629920475,0.04009447489298731,0.058333937944619337,1.0000000543139338,0.5003817241722063,,,,,10.0,1.7118965549999998,0.13540974272693876,-1.071486660437307,0.7219185600617398,1.2652553026259998,0.11192925715216505,1.85185816,0.5700601737071579,-2.1199999985377363e-09,1.1395738549765726e-08,-0.02480149,0.060715328662763975,-1.7225816200000004,0.10518148982551007,50,0,0,0.005714285714285714,500,0.0,50,2,,0.14285714285714282,0.0009911602746958139,3.5744397799999996,0.5736596086945669,1.0000000271569662,1.3460230187582737e-08,0.07827861646394003,0.2775581506585086,8.032096256641101e-08,5.679549730214005e-07,0.1,0.088,0.88,-0.014961485533333329,0.04049236076910135,0.24489795918367346,0.01136350070799768,1.0000000543139336,2.6920461182018387e-08,2.8138298704344327,0.09493219658669189,937
23,19,2,0,8,42,0,8,0.23331388079322332,0.2035834876539235,1.898613198280626,0.9464922012533918,0.21428571428571427,0.125,10.083333333333334,1.0176291592181588,0.09036145326121992,0.12959204047202735,56809175.15540118,1311705070.6772115,54423094781.902306,317295582553.7784,6032.266165953441,34734.090419549604,150.93060321662455,805.8119117378324,4.666666666666667,30528.461764705884,176328.415327089,22.533136641720724,14.544217763361122,21978.073301470584,127494.8161886921,212699.32058823528,1208492.0573147302,27931.093900560223,160795.1035375693,15303.413235294118,88736.5993043169,6.618823529411765,28.485023472174618,9,0,1,0.024955436720142603,42,0.0,8,32,8.0,0.18,0.150596942607039,212692.70176470588,1208464.9383401414,40860.51037294116,233135.37867805024,4.473057082228721,1.9075437861737197,0.005217676544267859,0.0058867624229369765,0.8095238095238095,0.023809523809523808,0.029411764705882353,16470.899830316743,95234.93325294912,0.3744292237442922,0.09118677840264723,54423094781.902245,317203376197.3204,1.5933153655749555,0.16052217955089734,938
99,90,2,0,8,189,0,0,0.024540277636768325,0.02329769131354365,1.2579327842970427,0.7182475446108532,0.047619047619047616,3.5,37.16335978835979,5.901980832527616,0.08856028778603976,0.1047961660262103,0.3757652588222051,2.5395213443770492,56.75931554654959,226.6894792415516,8.785979531859828,30.87586953928178,8.592032819390374,30.20362852946101,21.0,2.411764705882353,7.306322805705786,27.96031452798516,59.37378207650064,1.5698117647058822,5.148449599865278,18.235294117647058,60.66663973281022,9.163398692810457,31.588607022954157,8.529411764705882,29.51084048078524,5.529411764705882,19.487552588315264,9,4,7,0.007352941176470588,189,0.0,2,13,0.2857142857142857,0.29032258064516125,0.25966114312945887,12.705882352941176,41.179128065505395,2.382119165747968,7.367335021287966,3.549975064494401,4.244184010060717,0.30800531914893614,0.20389578094953847,0.08994708994708994,0.005291005291005291,0.058823529411764705,8.737084398976982,30.2495206932003,0.42206235011990406,0.20377866442105733,56.7593155465496,226.44401048755375,1.6093913984560466,0.2606631310488428,941
26,24,2,0,2,50,0,1,0.31205898436923096,0.3483359955996664,2.0829207827939515,0.8818737144666045,0.06,0.5,13.52,0.4220939057912616,0.16016107759321402,0.12148604902619804,5.659844155844152,29.38824478769088,4609.338812615959,15285.147143458415,160.8148590903164,531.9459989159766,159.3746496422343,527.5126948571848,16.666666666666668,23.568181818181817,76.60467437672219,3.794999354546336,3.6652212285611245,19.34119090909091,63.170291335286,220.0,723.6915088627197,162.28909090909093,536.2111215082086,161.04545454545453,532.4711473190569,112.27272727272727,372.03496903089393,3,0,1,0.01818181818181818,50,1.0,2,10,2.0,0.19999999999999998,0.11904380946285519,107.72727272727273,351.65895151669065,20.96484733411518,67.72588417850682,2.0461330998232494,1.1829024393305843,0.06211917873725453,0.05343609321945723,0.22,0.02,0.09090909090909091,162.75757575757575,538.0613746675103,0.38095238095238093,0.09951032181369648,4609.338812615956,15284.830493025353,1.1792927588226525,0.09730812077844493,942
259,241,2,0,9,500,0,10,0.012147370027058476,0.0031157485144362325,2.807320320160349,4.681111291435602e-16,0.02,0.0,141.736,8.928128412713821,0.03715293891297575,0.028494297836308694,0.03715294103252039,0.028494299337046322,1.0000000590403881,0.14745247852080276,,,,,50.0,1.729195975,0.03784650780738674,-1.1880236955656471,0.05432716247668895,1.28436985656,0.02496678629427244,1.7205549000000002,0.0643139022511204,-2.4000000007795557e-09,1.2642081403847456e-08,0.026178550000000002,0.025920942796693262,-1.7345412,0.033950673568183216,10,0,0,0.0,500,0.0,10,0,,0.1428571428571428,0.0009968895725584544,3.4550961,0.076053447237891,1.0000000295201936,1.3284397003367498e-08,-0.030834581339197316,0.054221573583118604,0.0,0.0,0.02,0.02,1.0,0.008467576000000001,0.015105177227963004,0.24489795918367346,0.011065840753704849,1.0000000590403881,2.6568794896255278e-08,1.2078728271170913,0.07949710952429827,943
40,36,2,0,5,76,0,1,0.07104245761571862,0.07500051543081955,1.5841370022140413,0.6008205363510585,0.07894736842105263,1.0,19.026315789473685,2.246878926929687,0.18174972820074195,0.19163985006895326,15.555974658869395,51.974428212729556,1942.0784210526315,5701.445270762359,11.200593083108608,18.677966701534345,7.094622201456418,12.478052561756899,12.666666666666666,19.416666666666668,43.67350455367648,0.23258227023676264,2.110505691208055,8.483766666666666,15.708351263340782,75.0,184.19758413182296,18.530701754385966,34.51285565812644,11.722222222222221,18.62476696349365,1.4444444444444444,3.2829526005987018,6,2,3,0.05555555555555555,76,0.0,3,5,1.0,0.3,0.15999298351724212,73.55555555555556,183.63081924823453,17.68966018695861,42.81119755931715,0.7389064957269438,1.2065293470751355,0.21066666666666667,0.23608527440338897,0.11842105263157894,0.013157894736842105,0.1111111111111111,14.330917874396135,23.721338236568133,0.4268292682926829,0.12370872669342065,1942.078421052631,5699.180953871776,1.16701772052893,0.15856194425102202,945
45,43,2,0,1,88,0,2,0.014666064942073554,0.0003317540676446789,1.9774532866627292,0.0318858677885065,0.022727272727272728,0.0,40.5,2.659563096087206,0.03113092731422503,,0.1386681034482757,,8.373687010906478,10.029617406524556,6.5024579614391325,6.928058233981872,6.037812302283872,6.741696088737222,44.0,4.2125,3.058236828631818,-1.3806626091567549,0.10760029641533542,2.9437023,2.127115366474179,11.014,9.879695946738442,6.9957329545454545,7.125314151408547,6.87725,7.244662526646772,3.935,5.041671349860084,2,0,0,0.0,88,0.0,2,0,,0.25,0.04821182598999188,7.079,4.838024596878358,2.5325914449082534,1.9797310848112692,0.29291844442906523,0.05283119523580818,0.09540229885057472,0.1349192249160539,0.022727272727272728,0.022727272727272728,1.0,6.7448148148148155,6.921265930814103,0.375,0.042315878920511946,8.373687010906476,10.027700017223912,0.40163314615054335,0.04179320848880466,946
535,24,2,0,3,559,0,3,0.14703033073610153,0.28178731806601093,3.587857019291802,1.225999285669217,0.007155635062611807,0.3333333333333333,142.41413237924866,0.5409480000117668,0.028276882829682902,0.03709363715168711,8319.064683562194,255900.93538017044,944344664.2101777,6404847143.361602,8.839490465606833,53.082247268453266,4.41910699000837,24.119702675265682,139.75,21.02173913043478,96.55821252382992,37.61140681089893,12.800329361329904,14.245852173913041,65.24299421649205,64297.77173913043,435929.0406966319,589.2237497083303,3941.4406979297446,14.293478260869565,63.27282865030318,0.7065217391304348,3.600271728875353,4,0,1,0.000966183574879227,559,0.0,3,44,3.0,0.059701492537313425,0.05099111374003589,64297.065217391304,435927.63994311437,4537.1109058130605,30729.25760630966,6.115665764552845,1.3597619457655608,0.03047751811533895,0.03170911989510808,0.08228980322003578,0.0017889087656529517,0.021739130434782608,15.430686363049928,68.7492413167626,0.15441176470588236,0.037494561974021186,944344664.2101777,6404846908.180625,1.4974655492600095,0.03991597926277405,947
479,80,2,0,3,559,0,3,0.13978070506796847,0.27945700245579075,3.5879031112268667,1.225969807375174,0.007155635062611807,0.3333333333333333,142.41413237924866,0.5409480000117668,0.028290019421245188,0.03723733003089659,7276.255429678681,224046.75973345767,711808591.9955255,4827710772.6111555,8.816916203540663,52.930559677473006,4.807941850814638,26.665089746335198,139.75,19.206521739130434,88.40968876561466,37.649632702196996,13.003068506373305,13.440091304347822,61.56105777934196,56447.57608695652,382686.42638083326,517.2575056389517,3453.3806761021447,14.423913043478262,63.974123882785996,0.6847826086956522,3.545511553205411,4,0,1,0.000966183574879227,559,0.0,3,44,3.0,0.05970149253731343,0.05098635898437784,56446.891304347824,382685.1730616307,3939.904070404156,26678.807404601022,6.116774785718561,1.3626632751131051,0.030488823429089214,0.03169490510044519,0.08228980322003578,0.0017889087656529517,0.021739130434782608,15.133498903367308,67.15851349970411,0.15441176470588236,0.03723355309117632,711808591.9955254,4827710533.443532,1.4973974006632484,0.039837214542751236,949
540,19,2,0,3,559,0,3,0.13978070506796847,0.27945700245579075,3.5879031112268667,1.225969807375174,0.007155635062611807,0.3333333333333333,142.41413237924866,0.5409480000117668,0.028290019421245188,0.03723733003089659,7276.255429678681,224046.75973345767,711808591.9955255,4827710772.6111555,8.816916203540663,52.930559677473006,4.807941850814638,26.665089746335198,139.75,19.206521739130434,88.40968876561466,37.649632702196996,13.003068506373305,13.440091304347822,61.56105777934196,56447.57608695652,382686.42638083326,517.2575056389517,3453.3806761021447,14.423913043478262,63.974123882785996,0.6847826086956522,3.545511553205411,4,0,1,0.000966183574879227,559,0.0,3,44,3.0,0.05970149253731343,0.05098635898437784,56446.891304347824,382685.1730616307,3939.904070404156,26678.807404601022,6.116774785718561,1.3626632751131051,0.030488823429089214,0.03169490510044519,0.08228980322003578,0.0017889087656529517,0.021739130434782608,15.133498903367308,67.15851349970411,0.15441176470588236,0.03723355309117632,711808591.9955254,4827710533.443532,1.4973974006632484,0.039837214542751236,950
546,13,2,0,3,559,0,3,0.14703033073610153,0.28178731806601093,3.587857019291802,1.225999285669217,0.007155635062611807,0.3333333333333333,142.41413237924866,0.5409480000117668,0.028276882829682902,0.03709363715168711,8319.064683562194,255900.93538017044,944344664.2101777,6404847143.361602,8.839490465606833,53.082247268453266,4.41910699000837,24.119702675265682,139.75,21.02173913043478,96.55821252382992,37.61140681089893,12.800329361329904,14.245852173913041,65.24299421649205,64297.77173913043,435929.0406966319,589.2237497083303,3941.4406979297446,14.293478260869565,63.27282865030318,0.7065217391304348,3.600271728875353,4,0,1,0.000966183574879227,559,0.0,3,44,3.0,0.059701492537313425,0.05099111374003589,64297.065217391304,435927.63994311437,4537.1109058130605,30729.25760630966,6.115665764552845,1.3597619457655608,0.03047751811533895,0.03170911989510808,0.08228980322003578,0.0017889087656529517,0.021739130434782608,15.430686363049928,68.7492413167626,0.15441176470588236,0.037494561974021186,944344664.2101777,6404846908.180625,1.4974655492600095,0.03991597926277405,951
76,9,6,0,8,214,0,9,0.08646069983674642,0.06958254586990041,2.0168573913192267,0.620017868913917,0.04205607476635514,0.0,96.57593457943925,10.95413985092551,0.22769842938237195,0.1829920785760934,0.11286394031281843,0.17878186869411528,0.7004470770184158,1.0172597067643352,10.862900927816515,23.657160832679832,10.838965482294338,23.661443372868103,23.77777777777778,0.5747372222222225,0.5046039377268519,9.53268473702325,16.631806755353345,0.29590472099999976,0.275539848952288,14.263770000000001,23.725677360532828,11.265851609553478,23.47275568836268,11.289186666666668,23.50211122758124,9.75235,22.815692515295257,9,0,0,0.05555555555555555,214,0.0,9,8,,0.225,0.12329561686435073,4.511419999999999,3.305210378720241,0.6895407776407763,0.503093596771605,1.6294993485603522,2.2811608317721475,0.008961343715966666,0.009965682017666592,0.04205607476635514,0.02336448598130841,0.5555555555555556,11.259923982905981,23.500829630430417,0.35127478753541075,0.11480972049559879,0.7004470770184156,0.8003105770758266,0.5703512066863674,0.23121837179153912,952
1655,1535,2,0,59,3190,0,0,0.0029579659607239022,0.0013964200961984522,1.9780144516767606,0.05832941019488287,0.018808777429467086,,8.211842427507836,0.9546228685589015,0.05125855390049667,0.15351581041726317,0.0037895816928218964,0.006968397439341448,0.14926023599623076,0.1429823125152049,0.0,0.0,0.0,0.0,53.166666666666664,0.42872807017543857,0.4951497399125505,584.582792068545,1196.7196272753226,0.0,0.0,1.0,0.0,0.20301380410273334,0.1124330793888406,0.0043859649122807015,0.06622661785325219,0.0,0.0,60,0,60,0.029291289898755696,3190,0.0,0,130,0.0,0.20905923344947736,0.1029287669082118,1.0,0.0,0.34765549459012346,0.16888157127856346,11.771153163122374,21.208780054038833,0.21114159785373332,0.023274285365476672,0.07147335423197493,0.04482758620689655,0.6271929824561403,0.07648856990962255,0.0784477897269255,0.3307648613272085,0.08798375932683124,0.14926023599623076,0.07809433578235928,8.164901936837571,0.14499978149304005,953
476,55,2,1,100,531,0,99,0.15168631009354688,0.1007558592181386,2.958696887583418,0.3192338284664664,0.1902071563088512,0.01,108.80323093220339,27.411972402224848,,,875512.0177473921,1324781.802796346,2578201.044628695,16892489.83816339,,,,,5.257425742574258,1312.5704640384613,1385.3812653539953,5.4209524022886715,4.9177790264530294,963.9649213691538,1039.7334297244663,9724.083610576923,6343.50401860061,4497.709891637711,3445.130843859372,4424.170501442307,3524.2227224221992,898.0532328076923,945.1559744669472,101,0,1,0.4923450336071696,531,1.0,100,99,100.0,0.12672521957340024,0.03333237271609217,8826.030377769232,6445.860593512807,1264.262021085256,994.6635720142558,0.9707055865001398,1.7491362071871783,0.012377829058109628,0.10228982406136085,0.1958568738229755,0.007532956685499058,0.038461538461538464,4440.006448913672,3529.5334064218573,0.22135433231137175,0.04725816808305466,2578201.044628695,4811154.45756773,1.9775026983046848,0.5842080169691595,954
99,52,2,0,4,151,0,0,0.06873889367898223,0.05220215596810858,1.5437107414741704,0.8342572377747546,0.033112582781456956,0.6666666666666666,56.68377483443709,10.158953439649306,0.23137192840727985,0.22463195316368773,1.572930095658573,2.8598775634860165,43.7696688741722,64.88767277681866,6.883304565917197,9.808502500709047,5.402871404864373,8.274488491648393,30.2,7.0,7.974960814950754,0.05551585943227414,1.000150754048227,4.4478,5.626071430758766,20.0,25.534290669607408,8.577262693156731,10.848162759865616,7.666666666666667,10.614455552060438,0.8333333333333334,1.1690451944500122,5,2,2,0.06666666666666667,151,0.0,3,4,1.5,0.2777777777777778,0.2149000736760829,19.166666666666668,24.36732785240652,4.649071062476384,5.156255284240713,-0.09712129681147315,1.3691814385563694,0.21484040133779264,0.25737199682554673,0.039735099337748346,0.019867549668874173,0.5,8.131868131868131,10.434312156762434,0.4159999999999999,0.17337147592607877,43.7696688741722,64.41865867649676,0.7054104880361107,0.18008737801184355,955
